InputID,GeneID,GO_ID,Evidence,Qualifier,GO_term,PubMed,Category
LOC5579078,5579078,GO:0003677,IEA,enables,DNA binding,22301074|30032202,Function
LOC5579078,5579078,GO:0030527,IEA,enables,structural constituent of chromatin,22301074|30032202,Function
LOC5579078,5579078,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5579080,5579080,GO:0000786,IEA,part_of,nucleosome,22301074,Component
LOC5579080,5579080,GO:0003677,IEA,enables,DNA binding,22301074,Function
LOC5579080,5579080,GO:0006334,IEA,involved_in,nucleosome assembly,30032202,Process
LOC5579080,5579080,GO:0030527,IEA,enables,structural constituent of chromatin,22301074,Function
LOC5579080,5579080,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5579082,5579082,GO:0000786,IEA,part_of,nucleosome,22301074,Component
LOC5579082,5579082,GO:0003677,IEA,enables,DNA binding,22301074,Function
LOC5579082,5579082,GO:0006334,IEA,involved_in,nucleosome assembly,30032202,Process
LOC5579082,5579082,GO:0030527,IEA,enables,structural constituent of chromatin,22301074,Function
LOC5579082,5579082,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5579084,5579084,GO:0000786,IEA,part_of,nucleosome,22301074|30032202,Component
LOC5579084,5579084,GO:0003677,IEA,enables,DNA binding,22301074|30032202,Function
LOC5579084,5579084,GO:0030527,IEA,enables,structural constituent of chromatin,22301074|30032202,Function
LOC5579084,5579084,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5579085,5579085,GO:0000786,IEA,part_of,nucleosome,22301074|30032202,Component
LOC5579085,5579085,GO:0003677,IEA,enables,DNA binding,22301074|30032202,Function
LOC5579085,5579085,GO:0030527,IEA,enables,structural constituent of chromatin,22301074|30032202,Function
LOC5579085,5579085,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5579087,5579087,GO:0000786,IEA,part_of,nucleosome,22301074|30032202,Component
LOC5579087,5579087,GO:0003677,IEA,enables,DNA binding,22301074|30032202,Function
LOC5579087,5579087,GO:0030527,IEA,enables,structural constituent of chromatin,22301074|30032202,Function
LOC5579087,5579087,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5579088,5579088,GO:0000786,IEA,part_of,nucleosome,22301074|30032202,Component
LOC5579088,5579088,GO:0003677,IEA,enables,DNA binding,22301074|30032202,Function
LOC5579088,5579088,GO:0030527,IEA,enables,structural constituent of chromatin,22301074|30032202,Function
LOC5579088,5579088,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5579090,5579090,GO:0000786,IEA,part_of,nucleosome,22301074,Component
LOC5579090,5579090,GO:0003677,IEA,enables,DNA binding,22301074,Function
LOC5579090,5579090,GO:0006334,IEA,involved_in,nucleosome assembly,30032202,Process
LOC5579090,5579090,GO:0030527,IEA,enables,structural constituent of chromatin,22301074,Function
LOC5579090,5579090,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5579091,5579091,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579092,5579092,GO:0004674,IEA,enables,protein serine/threonine kinase activity,30032202,Function
LOC5579092,5579092,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5579092,5579092,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579092,5579092,GO:0005776,IEA,located_in,autophagosome,30032202,Component
LOC5579092,5579092,GO:0006914,IEA,involved_in,autophagy,30032202,Process
LOC5579092,5579092,GO:0010508,IEA,involved_in,positive regulation of autophagy,30032202,Process
LOC5579092,5579092,GO:0018105,IEA,involved_in,peptidyl-serine phosphorylation,30032202,Process
LOC5579092,5579092,GO:0046777,IEA,involved_in,protein autophosphorylation,30032202,Process
LOC5579092,5579092,GO:0048675,IEA,involved_in,axon extension,30032202,Process
LOC5579092,5579092,GO:1905037,IEA,involved_in,autophagosome organization,30032202,Process
LOC5579094,5579094,GO:0006959,IEA,involved_in,humoral immune response,30032202,Process
LOC5579094,5579094,GO:0042742,IEA,involved_in,defense response to bacterium,30032202,Process
LOC5579095,5579095,GO:0006959,IEA,involved_in,humoral immune response,30032202,Process
LOC5579095,5579095,GO:0042742,IEA,involved_in,defense response to bacterium,30032202,Process
LOC5579099,5579099,GO:0006959,IEA,involved_in,humoral immune response,30032202,Process
LOC5579099,5579099,GO:0042742,IEA,involved_in,defense response to bacterium,30032202,Process
LOC5579102,5579102,GO:0004860,IEA,enables,protein kinase inhibitor activity,30032202,Function
LOC5579102,5579102,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579102,5579102,GO:0035556,IEA,involved_in,intracellular signal transduction,22301074|30032202,Process
LOC5579102,5579102,GO:0061099,IEA,involved_in,negative regulation of protein tyrosine kinase activity,30032202,Process
LOC5579103,5579103,GO:0005546,IEA,enables,"phosphatidylinositol-4,5-bisphosphate binding",30032202,Function
LOC5579103,5579103,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579103,5579103,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579103,5579103,GO:0008154,IEA,involved_in,actin polymerization or depolymerization,30032202,Process
LOC5579103,5579103,GO:0015629,IEA,located_in,actin cytoskeleton,30032202,Component
LOC5579103,5579103,GO:0030239,IEA,involved_in,myofibril assembly,30032202,Process
LOC5579103,5579103,GO:0051014,IEA,involved_in,actin filament severing,30032202,Process
LOC5579103,5579103,GO:0051015,IEA,enables,actin filament binding,22301074|30032202,Function
LOC5579103,5579103,GO:0051016,IEA,involved_in,barbed-end actin filament capping,30032202,Process
LOC5579104,5579104,GO:0005743,IEA,located_in,mitochondrial inner membrane,30032202,Component
LOC5579104,5579104,GO:0036444,IEA,involved_in,calcium import into the mitochondrion,22301074|30032202,Process
LOC5579104,5579104,GO:0051560,IEA,involved_in,mitochondrial calcium ion homeostasis,22301074|30032202,Process
LOC5579104,5579104,GO:1990246,IEA,part_of,uniplex complex,22301074|30032202,Component
LOC5579105,5579105,GO:0023052,IEA,involved_in,signaling,22301074|30032202,Process
LOC5579106,5579106,GO:0017183,IEA,involved_in,protein histidyl modification to diphthamide,30032202,Process
LOC5579106,5579106,GO:0046872,IEA,enables,metal ion binding,30032202,Function
LOC5579107,5579107,GO:0003735,IEA,enables,structural constituent of ribosome,30032202,Function
LOC5579107,5579107,GO:0005763,IEA,part_of,mitochondrial small ribosomal subunit,30032202,Component
LOC5579107,5579107,GO:0006412,IEA,involved_in,translation,22301074,Process
LOC5579107,5579107,GO:0008168,IEA,enables,methyltransferase activity,22301074,Function
LOC5579108,5579108,GO:0016936,IEA,enables,galactoside binding,30032202,Function
LOC5579108,5579108,GO:0030246,IEA,enables,carbohydrate binding,22301074,Function
LOC5579109,5579109,GO:0003924,IEA,enables,GTPase activity,22301074|30032202,Function
LOC5579109,5579109,GO:0005525,IEA,enables,GTP binding,22301074,Function
LOC5579109,5579109,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579109,5579109,GO:0005874,IEA,located_in,microtubule,30032202,Component
LOC5579109,5579109,GO:0008017,IEA,enables,microtubule binding,30032202,Function
LOC5579109,5579109,GO:0008053,IEA,involved_in,mitochondrial fusion,30032202,Process
LOC5579109,5579109,GO:0031966,IEA,located_in,mitochondrial membrane,30032202,Component
LOC5579110,5579110,GO:0003723,IEA,enables,RNA binding,22301074|30032202,Function
LOC5579110,5579110,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579110,5579110,GO:0005730,IEA,located_in,nucleolus,30032202,Component
LOC5579110,5579110,GO:0042274,IEA,involved_in,ribosomal small subunit biogenesis,30032202,Process
LOC5579111,5579111,GO:0003723,IEA,enables,RNA binding,22301074|30032202,Function
LOC5579111,5579111,GO:0003746,IEA,enables,translation elongation factor activity,22301074|30032202,Function
LOC5579111,5579111,GO:0043022,IEA,enables,ribosome binding,22301074|30032202,Function
LOC5579111,5579111,GO:0045901,IEA,involved_in,positive regulation of translational elongation,22301074|30032202,Process
LOC5579111,5579111,GO:0045905,IEA,involved_in,positive regulation of translational termination,22301074,Process
LOC5579113,5579113,GO:0003924,IEA,enables,GTPase activity,22301074,Function
LOC5579113,5579113,GO:0005525,IEA,enables,GTP binding,22301074,Function
LOC5579113,5579113,GO:0007249,IEA,involved_in,canonical NF-kappaB signal transduction,30032202,Process
LOC5579114,5579114,GO:0005506,IEA,enables,iron ion binding,22301074,Function
LOC5579114,5579114,GO:0005783,IEA,located_in,endoplasmic reticulum,30032202,Component
LOC5579114,5579114,GO:0006631,IEA,involved_in,fatty acid metabolic process,30032202,Process
LOC5579114,5579114,GO:0008610,IEA,involved_in,lipid biosynthetic process,22301074,Process
LOC5579114,5579114,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5579114,5579114,GO:0080132,IEA,enables,fatty acid 2-hydroxylase activity,22301074|30032202,Function
LOC5579118,5579118,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5579118,5579118,GO:0035725,IEA,involved_in,sodium ion transmembrane transport,30032202,Process
LOC5579119,5579119,GO:0016936,IEA,enables,galactoside binding,30032202,Function
LOC5579119,5579119,GO:0030246,IEA,enables,carbohydrate binding,22301074,Function
LOC5579120,5579120,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5579120,5579120,GO:0003700,IEA,enables,DNA-binding transcription factor activity,30032202,Function
LOC5579120,5579120,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5579122,5579122,GO:0005219,IEA,enables,ryanodine-sensitive calcium-release channel activity,22301074|30032202,Function
LOC5579122,5579122,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579122,5579122,GO:0005790,IEA,located_in,smooth endoplasmic reticulum,30032202,Component
LOC5579122,5579122,GO:0006874,IEA,involved_in,intracellular calcium ion homeostasis,22301074,Process
LOC5579122,5579122,GO:0030018,IEA,located_in,Z disc,30032202,Component
LOC5579122,5579122,GO:0033017,IEA,located_in,sarcoplasmic reticulum membrane,30032202,Component
LOC5579122,5579122,GO:0034704,IEA,part_of,calcium channel complex,30032202,Component
LOC5579122,5579122,GO:0042383,IEA,located_in,sarcolemma,30032202,Component
LOC5579122,5579122,GO:0070588,IEA,involved_in,calcium ion transmembrane transport,22301074,Process
LOC5579127,5579127,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579128,5579128,GO:0000786,IEA,part_of,nucleosome,22301074|30032202,Component
LOC5579128,5579128,GO:0003677,IEA,enables,DNA binding,22301074|30032202,Function
LOC5579128,5579128,GO:0030527,IEA,enables,structural constituent of chromatin,22301074|30032202,Function
LOC5579128,5579128,GO:0046982,IEA,enables,protein heterodimerization activity,22301074,Function
LOC5579129,5579129,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5579129,5579129,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",30032202,Function
LOC5579129,5579129,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5579133,5579133,GO:0015280,IEA,enables,ligand-gated sodium channel activity,30032202,Function
LOC5579133,5579133,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5579133,5579133,GO:0035725,IEA,involved_in,sodium ion transmembrane transport,30032202,Process
LOC5579136,5579136,GO:0015280,IEA,enables,ligand-gated sodium channel activity,30032202,Function
LOC5579136,5579136,GO:0016020,IEA,located_in,membrane,22301074|30032202,Component
LOC5579136,5579136,GO:0035725,IEA,involved_in,sodium ion transmembrane transport,30032202,Process
LOC5579138,5579138,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579138,5579138,GO:0042562,IEA,enables,hormone binding,30032202,Function
LOC5579140,5579140,GO:0002011,IEA,involved_in,morphogenesis of an epithelial sheet,30032202,Process
LOC5579140,5579140,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579140,5579140,GO:0005886,IEA,located_in,plasma membrane,30032202,Component
LOC5579140,5579140,GO:0005912,IEA,located_in,adherens junction,30032202,Component
LOC5579140,5579140,GO:0016332,IEA,involved_in,establishment or maintenance of polarity of embryonic epithelium,30032202,Process
LOC5579140,5579140,GO:0045197,IEA,involved_in,establishment or maintenance of epithelial cell apical/basal polarity,30032202,Process
LOC5579140,5579140,GO:0048699,IEA,involved_in,generation of neurons,30032202,Process
LOC5579140,5579140,GO:0072659,IEA,involved_in,protein localization to plasma membrane,30032202,Process
LOC5579142,5579142,GO:0000122,IEA,involved_in,negative regulation of transcription by RNA polymerase II,30032202,Process
LOC5579142,5579142,GO:0042826,IEA,enables,histone deacetylase binding,30032202,Function
LOC5579142,5579142,GO:0070822,IEA,part_of,Sin3-type complex,30032202,Component
LOC5579143,5579143,GO:0000226,IEA,involved_in,microtubule cytoskeleton organization,30032202,Process
LOC5579143,5579143,GO:0004674,IEA,enables,protein serine/threonine kinase activity,30032202,Function
LOC5579143,5579143,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5579143,5579143,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579143,5579143,GO:0006468,IEA,involved_in,protein phosphorylation,22301074,Process
LOC5579143,5579143,GO:0035556,IEA,involved_in,intracellular signal transduction,30032202,Process
LOC5579143,5579143,GO:0050321,IEA,enables,tau-protein kinase activity,30032202,Function
LOC5579144,5579144,GO:0004497,IEA,enables,monooxygenase activity,22301074,Function
LOC5579144,5579144,GO:0005506,IEA,enables,iron ion binding,22301074,Function
LOC5579144,5579144,GO:0016705,IEA,enables,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",22301074,Function
LOC5579144,5579144,GO:0020037,IEA,enables,heme binding,22301074,Function
LOC5579145,5579145,GO:0005667,IEA,part_of,transcription regulator complex,30032202,Component
LOC5579145,5579145,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5579145,5579145,GO:0010628,IEA,involved_in,positive regulation of gene expression,30032202,Process
LOC5579145,5579145,GO:0016592,IEA,part_of,mediator complex,30032202,Component
LOC5579146,5579146,GO:0003713,IEA,enables,transcription coactivator activity,30032202,Function
LOC5579146,5579146,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579146,5579146,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579146,5579146,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579146,5579146,GO:0035329,IEA,involved_in,hippo signaling,30032202,Process
LOC5579146,5579146,GO:0045944,IEA,involved_in,positive regulation of transcription by RNA polymerase II,30032202,Process
LOC5579149,5579149,GO:0000976,IEA,enables,transcription cis-regulatory region binding,30032202,Function
LOC5579149,5579149,GO:0003682,IEA,enables,chromatin binding,30032202,Function
LOC5579149,5579149,GO:0005669,IEA,part_of,transcription factor TFIID complex,30032202,Component
LOC5579149,5579149,GO:0006367,IEA,involved_in,transcription initiation at RNA polymerase II promoter,30032202,Process
LOC5579149,5579149,GO:0008237,IEA,enables,metallopeptidase activity,22301074,Function
LOC5579149,5579149,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5579149,5579149,GO:0016251,IEA,enables,RNA polymerase II general transcription initiation factor activity,30032202,Function
LOC5579151,5579151,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579151,5579151,GO:0019005,IEA,part_of,SCF ubiquitin ligase complex,30032202,Component
LOC5579151,5579151,GO:0031146,IEA,involved_in,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,30032202,Process
LOC5579153,5579153,GO:0005783,IEA,located_in,endoplasmic reticulum,30032202,Component
LOC5579153,5579153,GO:0005793,IEA,located_in,endoplasmic reticulum-Golgi intermediate compartment,30032202,Component
LOC5579153,5579153,GO:0005794,IEA,located_in,Golgi apparatus,30032202,Component
LOC5579153,5579153,GO:0006886,IEA,involved_in,intracellular protein transport,30032202,Process
LOC5579153,5579153,GO:0006888,IEA,involved_in,endoplasmic reticulum to Golgi vesicle-mediated transport,30032202,Process
LOC5579153,5579153,GO:0007030,IEA,involved_in,Golgi organization,30032202,Process
LOC5579153,5579153,GO:0030134,IEA,located_in,COPII-coated ER to Golgi transport vesicle,30032202,Component
LOC5579155,5579155,GO:0046872,IEA,enables,metal ion binding,22301074,Function
LOC5579157,5579157,GO:0000159,IEA,part_of,protein phosphatase type 2A complex,22301074|30032202,Component
LOC5579157,5579157,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579157,5579157,GO:0005829,IEA,located_in,cytosol,30032202,Component
LOC5579157,5579157,GO:0006470,IEA,involved_in,protein dephosphorylation,30032202,Process
LOC5579157,5579157,GO:0007165,IEA,involved_in,signal transduction,22301074|30032202,Process
LOC5579157,5579157,GO:0072542,IEA,enables,protein phosphatase activator activity,30032202,Function
LOC5579159,5579159,GO:0000122,IEA,involved_in,negative regulation of transcription by RNA polymerase II,30032202,Process
LOC5579159,5579159,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5579159,5579159,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",22301074|30032202,Function
LOC5579159,5579159,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579159,5579159,GO:0009952,IEA,involved_in,anterior/posterior pattern specification,30032202,Process
LOC5579160,5579160,GO:0007165,IEA,involved_in,signal transduction,22301074,Process
LOC5579161,5579161,GO:0016010,IEA,part_of,dystrophin-associated glycoprotein complex,30032202,Component
LOC5579161,5579161,GO:0042383,IEA,located_in,sarcolemma,30032202,Component
LOC5579163,5579163,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579163,5579163,GO:0015031,IEA,involved_in,protein transport,30032202,Process
LOC5579164,5579164,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579164,5579164,GO:0015031,IEA,involved_in,protein transport,30032202,Process
LOC5579167,5579167,GO:0005215,IEA,enables,transporter activity,30032202,Function
LOC5579167,5579167,GO:0006810,IEA,involved_in,transport,30032202,Process
LOC5579168,5579168,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579168,5579168,GO:0005839,IEA,part_of,proteasome core complex,22301074,Component
LOC5579168,5579168,GO:0006511,IEA,involved_in,ubiquitin-dependent protein catabolic process,22301074,Process
LOC5579168,5579168,GO:0019773,IEA,part_of,"proteasome core complex, alpha-subunit complex",22301074|30032202,Component
LOC5579168,5579168,GO:0045202,IEA,located_in,synapse,30032202,Component
LOC5579169,5579169,GO:0005737,IEA,located_in,cytoplasm,22301074,Component
LOC5579170,5579170,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579170,5579170,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579170,5579170,GO:0016567,IEA,involved_in,protein ubiquitination,30032202,Process
LOC5579170,5579170,GO:0019941,IEA,involved_in,modification-dependent protein catabolic process,30032202,Process
LOC5579170,5579170,GO:0031386,IEA,enables,protein tag activity,30032202,Function
LOC5579170,5579170,GO:0031625,IEA,enables,ubiquitin protein ligase binding,30032202,Function
LOC5579172,5579172,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579172,5579172,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579172,5579172,GO:0016567,IEA,involved_in,protein ubiquitination,30032202,Process
LOC5579172,5579172,GO:0019941,IEA,involved_in,modification-dependent protein catabolic process,30032202,Process
LOC5579172,5579172,GO:0031386,IEA,enables,protein tag activity,30032202,Function
LOC5579172,5579172,GO:0031625,IEA,enables,ubiquitin protein ligase binding,30032202,Function
LOC5579173,5579173,GO:0001682,IEA,involved_in,tRNA 5'-leader removal,30032202,Process
LOC5579173,5579173,GO:0004526,IEA,enables,ribonuclease P activity,30032202,Function
LOC5579173,5579173,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579173,5579173,GO:0005739,IEA,located_in,mitochondrion,22301074,Component
LOC5579173,5579173,GO:0030678,IEA,part_of,mitochondrial ribonuclease P complex,30032202,Component
LOC5579173,5579173,GO:0097745,IEA,involved_in,mitochondrial tRNA 5'-end processing,30032202,Process
LOC5579174,5579174,GO:0000111,IEA,part_of,nucleotide-excision repair factor 2 complex,30032202,Component
LOC5579174,5579174,GO:0003684,IEA,enables,damaged DNA binding,30032202,Function
LOC5579174,5579174,GO:0003697,IEA,enables,single-stranded DNA binding,30032202,Function
LOC5579174,5579174,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579174,5579174,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579174,5579174,GO:0006289,IEA,involved_in,nucleotide-excision repair,30032202,Process
LOC5579174,5579174,GO:0006298,IEA,involved_in,mismatch repair,30032202,Process
LOC5579174,5579174,GO:0071942,IEA,part_of,XPC complex,30032202,Component
LOC5579175,5579175,GO:0000111,IEA,part_of,nucleotide-excision repair factor 2 complex,30032202,Component
LOC5579175,5579175,GO:0003684,IEA,enables,damaged DNA binding,30032202,Function
LOC5579175,5579175,GO:0003697,IEA,enables,single-stranded DNA binding,30032202,Function
LOC5579175,5579175,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579175,5579175,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579175,5579175,GO:0006289,IEA,involved_in,nucleotide-excision repair,30032202,Process
LOC5579175,5579175,GO:0006298,IEA,involved_in,mismatch repair,30032202,Process
LOC5579175,5579175,GO:0071942,IEA,part_of,XPC complex,30032202,Component
LOC5579176,5579176,GO:0005643,IEA,part_of,nuclear pore,30032202,Component
LOC5579176,5579176,GO:0006406,IEA,involved_in,mRNA export from nucleus,30032202,Process
LOC5579176,5579176,GO:0006606,IEA,involved_in,protein import into nucleus,22301074,Process
LOC5579176,5579176,GO:0017056,IEA,enables,structural constituent of nuclear pore,30032202,Function
LOC5579179,5579179,GO:0000111,IEA,part_of,nucleotide-excision repair factor 2 complex,30032202,Component
LOC5579179,5579179,GO:0003684,IEA,enables,damaged DNA binding,30032202,Function
LOC5579179,5579179,GO:0003697,IEA,enables,single-stranded DNA binding,30032202,Function
LOC5579179,5579179,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579179,5579179,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579179,5579179,GO:0006289,IEA,involved_in,nucleotide-excision repair,30032202,Process
LOC5579179,5579179,GO:0006298,IEA,involved_in,mismatch repair,30032202,Process
LOC5579179,5579179,GO:0071942,IEA,part_of,XPC complex,30032202,Component
LOC5579180,5579180,GO:0000226,IEA,involved_in,microtubule cytoskeleton organization,30032202,Process
LOC5579180,5579180,GO:0004674,IEA,enables,protein serine/threonine kinase activity,30032202,Function
LOC5579180,5579180,GO:0005524,IEA,enables,ATP binding,22301074,Function
LOC5579180,5579180,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579180,5579180,GO:0006468,IEA,involved_in,protein phosphorylation,22301074,Process
LOC5579180,5579180,GO:0035556,IEA,involved_in,intracellular signal transduction,30032202,Process
LOC5579180,5579180,GO:0050321,IEA,enables,tau-protein kinase activity,30032202,Function
LOC5579181,5579181,GO:0016020,IEA,located_in,membrane,30032202,Component
LOC5579181,5579181,GO:0022857,IEA,enables,transmembrane transporter activity,22301074|30032202,Function
LOC5579181,5579181,GO:0055085,IEA,involved_in,transmembrane transport,22301074|30032202,Process
LOC5579182,5579182,GO:0016020,IEA,located_in,membrane,30032202,Component
LOC5579182,5579182,GO:0022857,IEA,enables,transmembrane transporter activity,22301074|30032202,Function
LOC5579182,5579182,GO:0055085,IEA,involved_in,transmembrane transport,22301074|30032202,Process
LOC5579183,5579183,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579183,5579183,GO:0008270,IEA,enables,zinc ion binding,22301074,Function
LOC5579184,5579184,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579184,5579184,GO:0005768,IEA,located_in,endosome,30032202,Component
LOC5579184,5579184,GO:0006886,IEA,involved_in,intracellular protein transport,22301074,Process
LOC5579184,5579184,GO:0007032,IEA,involved_in,endosome organization,30032202,Process
LOC5579184,5579184,GO:0007033,IEA,involved_in,vacuole organization,30032202,Process
LOC5579184,5579184,GO:0016192,IEA,involved_in,vesicle-mediated transport,22301074,Process
LOC5579184,5579184,GO:0030674,IEA,enables,protein-macromolecule adaptor activity,30032202,Function
LOC5579184,5579184,GO:0030897,IEA,part_of,HOPS complex,30032202,Component
LOC5579184,5579184,GO:0046872,IEA,enables,metal ion binding,22301074,Function
LOC5579184,5579184,GO:0048284,IEA,involved_in,organelle fusion,30032202,Process
LOC5579185,5579185,GO:0005789,IEA,located_in,endoplasmic reticulum membrane,30032202,Component
LOC5579185,5579185,GO:0006487,IEA,involved_in,protein N-linked glycosylation,30032202,Process
LOC5579185,5579185,GO:0008610,IEA,involved_in,lipid biosynthetic process,30032202,Process
LOC5579185,5579185,GO:0043231,IEA,located_in,intracellular membrane-bounded organelle,30032202,Component
LOC5579185,5579185,GO:0047874,IEA,enables,dolichyldiphosphatase activity,30032202,Function
LOC5579186,5579186,GO:0005509,IEA,enables,calcium ion binding,30032202,Function
LOC5579186,5579186,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579187,5579187,GO:0004368,IEA,enables,glycerol-3-phosphate dehydrogenase (quinone) activity,22301074|30032202,Function
LOC5579187,5579187,GO:0005509,IEA,enables,calcium ion binding,22301074,Function
LOC5579187,5579187,GO:0005739,IEA,located_in,mitochondrion,30032202,Component
LOC5579187,5579187,GO:0006072,IEA,involved_in,glycerol-3-phosphate metabolic process,22301074|30032202,Process
LOC5579187,5579187,GO:0009331,IEA,part_of,glycerol-3-phosphate dehydrogenase (FAD) complex,22301074|30032202,Component
LOC5579188,5579188,GO:0000978,IEA,enables,RNA polymerase II cis-regulatory region sequence-specific DNA binding,30032202,Function
LOC5579188,5579188,GO:0000981,IEA,enables,"DNA-binding transcription factor activity, RNA polymerase II-specific",30032202,Function
LOC5579188,5579188,GO:0006357,IEA,involved_in,regulation of transcription by RNA polymerase II,30032202,Process
LOC5579190,5579190,GO:0016020,IEA,located_in,membrane,22301074,Component
LOC5579190,5579190,GO:0022857,IEA,enables,transmembrane transporter activity,22301074,Function
LOC5579190,5579190,GO:0055085,IEA,involved_in,transmembrane transport,22301074,Process
LOC5579191,5579191,GO:0004553,IEA,enables,"hydrolase activity, hydrolyzing O-glycosyl compounds",22301074,Function
LOC5579191,5579191,GO:0005975,IEA,involved_in,carbohydrate metabolic process,22301074,Process
LOC5579192,5579192,GO:0004553,IEA,enables,"hydrolase activity, hydrolyzing O-glycosyl compounds",22301074,Function
LOC5579192,5579192,GO:0005975,IEA,involved_in,carbohydrate metabolic process,22301074,Process
LOC5579193,5579193,GO:0004497,IEA,enables,monooxygenase activity,22301074,Function
LOC5579193,5579193,GO:0005506,IEA,enables,iron ion binding,22301074,Function
LOC5579193,5579193,GO:0016705,IEA,enables,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",22301074,Function
LOC5579193,5579193,GO:0020037,IEA,enables,heme binding,22301074,Function
LOC5579195,5579195,GO:0000381,IEA,involved_in,"regulation of alternative mRNA splicing, via spliceosome",30032202,Process
LOC5579195,5579195,GO:0003729,IEA,enables,mRNA binding,30032202,Function
LOC5579195,5579195,GO:0005634,IEA,located_in,nucleus,30032202,Component
LOC5579195,5579195,GO:0005737,IEA,located_in,cytoplasm,30032202,Component
LOC5579195,5579195,GO:0006376,IEA,involved_in,mRNA splice site recognition,30032202,Process
LOC5579195,5579195,GO:1990904,IEA,part_of,ribonucleoprotein complex,30032202,Component
LOC5579196,5579196,GO:0005515,IEA,enables,protein binding,22301074,Function
LOC5579196,5579196,GO:0005656,IEA,part_of,nuclear pre-replicative complex,30032202,Component
LOC5579196,5579196,GO:0006261,IEA,involved_in,DNA-templated DNA replication,30032202,Process
